ASN	Count seen in last 28 days	Address	Also saw both TAs	Spamhaus PBL status
#Generated at 20180807070225	#	#	#	#
20115	15	68.114.45.69	True	False
20115	15	68.114.46.201	True	True
20115	15	68.114.47.13	True	True
20115	14	68.114.46.38	True	True
20115	14	68.114.47.73	True	True
20115	14	68.114.47.11	True	True
20115	14	68.114.46.35	True	True
20115	13	97.95.104.33	False	False
20115	13	68.114.46.204	True	True
20115	13	66.215.228.34	False	True
20115	13	68.114.46.205	True	True
20115	13	68.114.46.206	True	True
20115	13	71.86.110.2	True	False
20115	13	68.114.46.41	True	True
20115	13	68.114.46.11	True	True
20115	12	68.114.45.67	True	False
20115	12	68.114.46.203	True	True
20115	12	68.114.47.109	True	True
20115	11	68.189.212.38	False	False
20115	11	68.114.47.106	True	True
20115	11	68.114.47.74	True	True
20115	11	68.114.47.110	True	True
20115	11	68.114.47.105	True	True
20115	11	68.114.47.107	True	True
20115	10	68.114.46.46	True	True
20115	9	68.114.46.202	True	True
20115	8	71.90.147.90	False	False
20115	7	71.14.137.158	False	True
20115	7	68.114.47.108	True	True
20115	6	66.214.51.205	False	True
20115	6	96.39.38.194	False	False
20115	6	47.25.80.61	False	True
20115	6	174.87.138.17	False	False
20115	5	68.119.105.118	False	True
20115	4	75.142.38.140	False	False
20115	3	174.80.84.150	False	False
20115	3	47.34.195.228	False	False
20115	2	68.189.100.27	False	False
20115	1	24.217.181.23	False	False
20115	1	35.132.254.189	False	False
20115	1	71.13.232.151	False	True
20115	1	75.140.226.205	True	False
20115	1	24.216.155.134	False	True
20115	1	24.217.101.141	False	False
20115	1	24.182.215.98	False	False
20115	1	155.186.52.12	False	False
20115	1	2600:6c44:f7f:df29:41ac:68b4:26ce:4de6	False	False
20278	1	2602:ffc8:1:1::2	False	False
20294	1	41.210.154.37	False	True
20294	1	41.210.155.245	False	True
20294	1	41.210.141.105	False	True
20294	1	41.210.146.163	False	True
20294	1	41.210.129.76	False	True
20294	1	41.210.146.178	False	True
20294	1	41.210.141.238	False	True
20294	1	41.210.129.185	False	True
20294	1	41.210.155.171	False	True
20294	1	41.210.129.102	False	True
20299	4	186.177.85.68	False	False
20360	23	155.254.115.6	False	False
20375	9	2607:c000:1:1602::4	True	False
20375	6	76.10.191.181	True	False
20375	4	76.10.191.180	False	False
20473	27	107.191.36.51	True	False
20473	21	209.250.235.170	True	False
20473	20	104.156.251.15	True	False
20473	15	2001:19f0:300:60d2::33	False	False
20473	14	45.76.11.166	True	False
20473	13	45.76.89.23	False	False
20473	13	2001:19f0:300:6256:5400:ff:fe1a:c6e7	True	False
20473	13	2001:19f0:6c00:9265::33	True	False
20473	13	104.156.253.113	True	False
20473	12	107.191.50.163	False	False
20473	11	45.32.156.62	False	False
20473	10	45.32.235.229	False	False
20473	10	45.76.14.132	True	False
20473	9	108.61.127.247	True	False
20473	9	45.32.102.82	False	False
20473	8	45.32.103.184	False	False
20473	8	2001:19f0:4400:4002:5400:ff:fe32:b729	False	False
20473	8	173.239.228.8	False	False
20473	7	196.54.41.3	True	False
20473	7	45.32.25.243	True	False
20473	7	185.92.222.239	True	False
20473	6	2001:19f0:8001:d31:5400:1ff:fe62:306e	True	False
20473	6	66.55.147.59	True	False
20473	6	2001:19f0:5000:950d::33	True	False
20473	6	173.239.236.13	True	False
20473	5	2001:19f0:5:740:5400:ff:fe74:acd1	True	False
20473	4	173.239.240.118	False	False
20473	2	140.82.57.205	False	False
20473	2	45.77.131.169	False	False
20473	2	173.239.236.57	True	False
20473	2	173.239.212.17	True	False
20473	2	173.239.228.40	False	False
20473	2	173.239.226.130	True	False
20473	1	173.239.202.68	True	False
20473	1	173.239.226.3	True	False
20473	1	173.239.236.86	True	False
20473	1	173.239.220.133	False	False
20473	1	173.239.236.23	True	False
20473	1	173.239.236.25	True	False
20473	1	173.239.209.27	False	False
20473	1	173.239.240.85	False	False
20473	1	196.54.41.38	False	False
20473	1	45.77.225.215	True	False
20473	1	173.239.228.90	False	False
20473	1	45.32.191.163	False	False
20473	1	173.239.225.98	True	False
20485	18	2a00:1e48:99:37::2	False	False
20485	5	188.43.112.10	False	False
20485	2	188.43.112.49	False	False
20485	1	62.33.38.3	False	False
20516	3	83.142.233.148	False	False
20552	1	2a02:d88:1:2::20	False	False
20590	5	109.254.252.162	True	False
20598	2	212.100.65.9	False	False
20632	18	93.153.209.98	False	False
20633	3	141.2.98.225	False	False
20676	3	2001:1a80:103:a::2	True	False
20676	1	2001:1a80:103:5::2	True	False
20712	16	81.187.127.171	True	False
20712	5	90.155.53.33	True	False
20712	3	2001:8b0:0:53::34	True	False
20746	18	85.37.17.5	True	False
20746	13	85.37.17.50	True	False
20746	10	85.37.17.10	True	False
20746	10	85.37.17.47	True	False
20746	4	85.37.17.56	True	False
20746	3	85.37.17.13	False	False
20746	3	85.37.17.45	True	False
20746	3	85.37.17.40	False	False
20746	2	85.37.17.58	False	False
20746	2	85.37.17.15	True	False
20746	1	85.37.17.49	False	False
20766	20	80.67.169.12	True	False
20773	18	37.61.209.163	True	False
20773	4	2a01:488::54:41d	False	False
20776	16	109.62.67.65	False	False
20776	14	109.62.67.66	False	False
20845	28	78.131.0.115	True	False
20845	27	78.131.0.114	True	False
20845	4	94.21.82.207	False	True
20845	2	62.165.240.131	True	True
20845	1	94.21.202.148	False	True
20845	1	94.21.125.4	False	True
20852	26	2a03:3000:10::37	True	False
20852	24	2a03:3000:10::47	True	False
20852	9	46.53.201.42	True	True
20857	1	2a01:7c8:a::c61	True	False
20860	25	80.243.185.145	True	False
20860	25	80.243.185.144	True	False
20860	23	88.150.176.18	True	False
20860	20	88.150.144.236	True	False
20860	15	88.150.144.238	True	False
20860	10	80.243.185.143	True	False
20860	7	84.22.161.187	False	False
20860	6	62.128.217.68	False	False
20860	3	109.169.74.11	False	False
20860	2	2001:1b40:5000:ff7::2	True	False
20860	2	185.17.149.137	False	False
20860	1	2001:1b40:3601:a::30	False	False
20860	1	31.3.251.201	False	False
20880	3	158.181.72.155	False	True
20910	3	195.62.128.130	True	False
20921	1	213.143.50.247	False	True
20939	1	87.110.229.232	False	False
20940	14	23.218.157.216	True	False
20940	13	23.218.157.214	True	False
20940	12	23.218.157.215	True	False
20940	12	23.218.157.208	True	False
20940	12	23.218.157.217	True	False
20940	11	23.218.157.209	True	False
20940	11	23.215.131.139	True	False
20940	2	23.61.198.22	True	False
20940	1	23.15.5.25	True	False
20940	1	23.15.5.33	True	False
20978	1	5.46.201.226	False	True
20978	1	176.220.58.229	False	True
20978	1	37.154.71.154	False	True
20978	1	37.154.116.48	False	True
20978	1	5.46.142.233	False	True
20978	1	5.47.233.7	False	True
20978	1	5.176.90.142	False	True
20978	1	5.46.175.173	False	True
20978	1	5.177.156.104	False	True
20978	1	94.235.114.150	False	True
20978	1	5.46.29.76	False	True
20978	1	37.155.249.134	False	True
20978	1	5.46.14.212	False	True
20978	1	37.154.138.130	False	True
20978	1	5.47.225.157	False	True
20978	1	151.135.148.222	False	True
20978	1	176.220.37.247	False	True
20978	1	5.47.66.156	False	True
20978	1	5.46.187.189	False	True
20978	1	37.154.81.101	False	True
20978	1	5.47.17.144	False	True
20978	1	37.155.192.242	False	True
21003	1	41.252.189.193	False	True
21003	1	62.68.51.28	False	True
21003	1	41.254.5.4	False	True
21003	1	41.254.6.185	False	True
21003	1	41.253.90.173	False	True
21003	1	41.254.7.230	False	True
21003	1	41.254.5.31	False	True
21003	1	41.254.7.92	False	True
21021	28	89.229.65.93	True	True
21021	21	89.228.41.87	False	True
21042	5	197.158.87.234	False	False
21107	1	80.242.124.75	False	False
21127	7	81.1.192.20	False	False
21183	1	109.69.1.82	False	True
21183	1	2a04:eb40::80:78:64:34	False	False
21219	3	77.222.146.39	True	False
21230	9	84.43.191.4	False	False
21230	6	84.43.191.220	False	False
21246	1	46.99.39.32	False	True
21246	1	46.99.0.143	False	True
21277	25	95.170.192.118	False	False
21277	1	109.127.66.62	False	True
21277	1	95.170.220.226	False	False
21277	1	159.255.167.235	False	True
21277	1	109.127.64.249	False	True
21277	1	109.127.67.36	False	True
21277	1	130.193.186.179	False	True
21277	1	130.193.179.189	False	True
21277	1	109.127.67.220	False	True
21277	1	109.127.79.245	False	True
21277	1	130.193.186.101	False	True
21277	1	130.193.188.70	False	True
21277	1	130.193.177.61	False	True
21277	1	130.193.191.73	False	True
21299	1	37.99.5.242	False	True
21334	1	130.43.202.98	False	True
21334	1	130.43.198.8	False	True
21385	1	2001:1b18:a3:300:bc94:1492:bbaa:9dad	False	False
21385	1	86.110.65.80	False	False
21413	27	93.159.118.1	False	False
21413	14	193.98.112.238	True	False
21413	11	2a00:1ca0:1000:3::1:0	False	False
21430	1	80.250.1.161	True	False
21437	4	81.17.143.150	False	False
21446	17	80.251.137.218	True	False
21450	1	185.32.179.82	False	False
21450	1	80.246.141.101	False	False
21450	1	185.32.178.182	False	False
21450	1	185.32.178.24	False	False
21450	1	185.32.178.211	False	False
21450	1	80.246.138.222	False	False
21479	19	80.254.108.91	True	False
21479	15	80.254.108.89	True	False
21485	19	2001:67c:15ec:1337::2	True	False
21485	9	91.231.153.2	True	False
21497	2	46.133.175.31	False	True
21497	1	178.133.77.34	False	False
21497	1	178.133.44.225	False	False
21497	1	46.133.72.17	False	True
21497	1	178.133.32.138	False	False
21497	1	178.133.23.225	False	False
21497	1	46.133.12.84	False	True
21497	1	46.133.181.4	False	True
21497	1	46.133.13.126	False	True
21497	1	178.133.92.204	False	False
21497	1	46.133.163.149	False	True
21497	1	178.133.45.77	False	False
21497	1	46.133.195.110	False	True
21497	1	46.133.91.118	False	True
21497	1	178.133.32.47	False	False
21497	1	178.133.65.184	False	False
21497	1	46.133.179.3	False	True
21497	1	178.133.80.49	False	False
21497	1	46.133.130.252	False	True
21497	1	46.133.199.39	False	True
21502	6	85.170.184.251	False	True
21502	2	62.241.73.29	False	False
21502	1	212.198.175.120	False	False
21575	1	132.251.0.134	False	False
21688	6	2606:f400:2::81	False	False
21688	6	173.44.105.82	False	False
21688	5	2606:f400:2::82	False	False
21688	5	24.245.102.127	False	True
21688	3	173.44.105.70	True	False
21724	1	66.163.0.161	True	False
21725	3	74.221.6.123	False	False
21737	10	75.98.102.169	False	False
21826	11	167.249.32.126	False	False
21826	10	186.14.94.237	False	True
21826	7	190.142.51.22	False	True
21826	2	186.188.61.221	False	True
21826	1	186.14.132.201	True	True
21826	1	200.8.160.224	False	True
21826	1	186.188.43.94	False	True
21826	1	200.8.206.165	False	True
21826	1	190.142.115.199	False	True
21826	1	186.14.149.88	False	True
21830	2	207.144.102.142	False	True
21928	5	208.54.86.17	False	False
21928	4	172.56.30.130	True	True
21928	3	172.56.30.90	False	True
21928	3	208.54.86.18	False	False
21928	2	172.58.23.217	False	True
21928	2	208.54.80.224	False	True
21928	2	172.56.6.195	False	True
21928	2	172.56.13.121	False	True
21928	2	2607:fb90:178b:2d88:c0b8:437:1cd6:fe21	False	False
21928	2	2607:fb90:688a:62ec:0:1b:8222:c501	False	False
21928	2	172.56.22.200	False	True
21928	2	172.56.26.81	False	True
21928	2	172.58.141.111	False	True
21928	2	172.56.13.64	False	True
21928	2	172.56.13.118	False	True
21928	2	172.56.12.178	False	True
21928	2	172.58.153.180	False	True
21928	2	172.58.217.61	False	True
21928	2	172.56.12.147	False	True
21928	2	172.58.21.4	False	True
21928	2	172.56.10.184	False	True
21928	2	172.58.12.181	False	True
21928	1	2607:fb90:50b5:b6e8:2639:2ae7:af85:8294	False	False
21928	1	172.56.22.15	False	True
21928	1	172.58.201.244	False	True
21928	1	172.58.35.186	False	True
21928	1	2607:fb90:402a:844c:aaee:7e7a:d5a8:6fdd	False	False
21928	1	2607:fb90:4a56:7f30:0:1d:4be6:9501	False	False
21928	1	172.58.91.86	False	True
21928	1	172.58.172.159	False	True
21928	1	172.56.6.98	False	True
21928	1	2607:fb90:644d:daed:0:4f:1872:3801	False	False
21928	1	172.58.21.226	False	True
21928	1	2607:fb90:e92:232c:0:4b:beb:3e01	False	False
21928	1	172.58.185.104	False	True
21928	1	172.58.32.200	False	True
21928	1	172.58.27.87	False	True
21928	1	208.54.80.213	False	True
21928	1	2607:fb90:8822:10cf:3252:5117:8a1a:63a1	False	False
21928	1	172.56.12.230	False	True
21928	1	2607:fb90:408c:ceaf:45b5:5fdd:f23d:3cd4	False	False
21928	1	2607:fb90:6838:4508:0:13:716d:cf01	False	False
21928	1	172.58.225.128	False	True
21928	1	172.56.7.121	False	True
21928	1	172.56.35.230	False	True
21928	1	2607:fb90:2799:735e:2768:4779:2e1a:b8a3	False	False
21928	1	172.56.44.164	False	True
21928	1	172.58.86.131	False	True
21928	1	172.56.21.77	False	True
21928	1	172.58.11.231	False	True
21928	1	2607:fb90:a623:e561:c12c:bd3d:7ae9:f78f	False	False
21928	1	2607:fb90:422f:263f:408d:834a:4c14:9a18	False	False
21928	1	2607:fb90:1c30:a3e:0:45:7539:a801	False	False
21928	1	2607:fb90:2972:502c:0:1f:6283:ac01	False	False
21928	1	172.58.232.154	False	True
21928	1	172.56.34.161	False	True
21928	1	2607:fb90:2e66:8c50:5810:4bbc:7bde:419b	False	False
21928	1	172.56.38.39	False	True
21928	1	172.56.6.86	False	True
21928	1	208.54.85.150	False	True
21928	1	172.58.121.215	False	True
21928	1	2607:fb90:7ab6:4bec:f0d0:7562:eb36:19c8	False	False
21928	1	208.54.80.178	False	True
